relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_c73c90cf4becdec2,Company,紫光股份,HAS_PRODUCT,Product,全光网络5.0解决方案,发布全光网络5.0 解决方案,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_c75bf6e8426eb0f5,Company,紫光股份,HAS_METRIC,Metric,经营活动产生的现金流量净额,"经营活动产生的现金流量净额（元）2025年3,486,751,492.84",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_cbfa6867c4f1dbfe,Company,紫光股份,HAS_METRIC,Metric,营业收入,"营业收入 96,748,339,344.03",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_cc4942380bcaeff8,Company,紫光股份,HAS_METRIC,Metric,商品销售收入,"其中商品销售收入为人民币90,464百万元",annual_000938_2025,2025年年度报告,91,财务报告,1,1.00,auto
relation_cdc685e42600c4ea,Company,紫光股份,USES_TECHNOLOGY,Technology,CPO技术,公司重点推进CPO 技术与Scale-up 整机柜两大前沿技术方向研究,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_ce24f118b16ea8cf,Company,紫光股份,HAS_PRODUCT,Product,计算产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_cebef3c4e7364996,Company,紫光股份,DISCLOSES_RISK,Risk,内部控制风险,2、内部控制风险：外汇套期保值业务专业性较强，复杂程度较高，可能会由于内部控制机制不完善而造成操作风险。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_d013897dfdd8afcc,Company,紫光股份,HAS_PRODUCT,Product,51.2T CPO硅光数据中心交换机,51.2T CPO 硅光数据中心交换机产品融合核心技术优势,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_d08f2c462ca988cb,Company,紫光股份,HAS_METRIC,Metric,营业收入_2024,"营业收入4 115,158,438.75 258,272,495.85",annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,1.00,auto
relation_d3720823dd9f001e,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,云—网—安—算—存—端,夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_d44510fa569dc5bc,Company,紫光股份,HAS_METRIC,Metric,主营业务收入_2025,"2025年主营业务收入96,267,600,254.58元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d594153030063462,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的扣除非经常性损益的净利润,"归属于上市公司股东的扣除非经常性损益的净利润（元）2025年1,634,660,607.17",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_d5e0834a196b5d74,Company,紫光股份,HAS_PRODUCT,Product,灵犀使能平台,全面升级灵犀使能平台能力,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_d6a060eb40187585,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的净利润,表格显示紫光股份2025年各季度归属于上市公司股东的净利润数据。,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,1.00,auto
relation_d83065ee6e2ecb3d,Product,云网安一体化解决方案,ENABLES,IndustryConcept,数字化转型,解决数字化转型'最后一公里'难题,annual_000938_2025,2025年年度报告,20,收入与成本,1,0.90,auto
relation_db88b324ea8d64eb,Company,紫光股份,DISCLOSES_RISK,Risk,宏观经济环境变化风险,（1）宏观经济环境变化风险,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_dbff432f6740cbf5,Product,芯模社区,ENABLES,IndustryConcept,智算业务,以芯模社区为平台，重点聚焦“芯模联动”战略,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.80,auto
relation_ddef4b51d60c80ee,Company,紫光股份,HAS_PRODUCT,Product,网络产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_de5caafdebac3ae0,Company,紫光股份,USES_TECHNOLOGY,Technology,AI智能体,积极探索并实践AI智能体在政务场景的落地应用。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_e0e1b7bc7e81d4a8,Company,紫光股份,DISCLOSES_RISK,Risk,财务报告内部控制重要缺陷,定量标准：营业收入潜在错报：重要缺陷：营业收入总额的0.5%＜错报≤营业收入总额的1%；利润总额潜在错报：重要缺陷：利润总额的5%＜错报≤利润总额的10%；资产总额潜在错报：重要缺陷：资产总额的0.5%＜错报≤资产总额的1%；所有者权益潜在错报：重要缺陷：所有者权益总额的1.5%＜错报≤所有者权益总额的3%,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_e35254aaa5651c63,Company,紫光股份,HAS_PRODUCT,Product,UTM防火墙,中国UTM防火墙市场份额21.1%，位列第三,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_e36413ed9ebd7700,Company,紫光股份,HAS_PRODUCT,Product,超融合虚拟化融合版本,完成新一代超融合版本发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_e37303f283df29ae,Company,紫光股份,HAS_PRODUCT,Product,灵犀推理引擎,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_e4413af036b54a1f,Company,紫光股份,HAS_METRIC,Metric,营业收入同比增减,营业收入同比增减：22.43%。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_e4b2fbbcf8b20477,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,企业会计准则第22号——金融工具确认和计量,公司根据财政部《企业会计准则第22 号——金融工具确认和计量》《企业会计准则第24 号——套期会计》《企业会计准则第 37 号——金融工具列报》相关规定及其指南，对开展的外汇套期保值业务进行相应的核算处理。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_e50f3bd0c149195c,Company,紫光股份,HAS_PRODUCT,Product,大模型一体机产品,发布基于DeepSeek大模型一体机全系列产品,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_e7621d1577d73704,Company,紫光股份,USES_TECHNOLOGY,Technology,人工智能,公司深化“AI in ALL”、“AI for ALL”技术战略，持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_e7da39ed03657089,Company,紫光股份,HAS_PRODUCT,Product,网络交换机,公司在中国企业网交换机市场份额36.1%，排名第一,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_e7f25594c72900cc,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,AI算力产业链,公司深度参与多地智算中心、政务云、政务网项目建设；与多家头部互联网客户持续推进大规模算力集群与超节点系统建设；持续落地大中型智算中心建设项目。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.90,auto
relation_e959735c7a80e830,Company,紫光股份,HAS_PRODUCT,Product,IT产品分销与供应链服务,分产品：IT 产品分销与供应链服务,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_e971536d58536739,Company,紫光股份,HAS_PRODUCT,Product,高端路由器,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_eae575d58955b6dc,Company,紫光股份,HAS_PRODUCT,Product,LinSeer ICT 智能体,公司发布了 “LinSeer ICT 智能体”,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_eb87b882d40f7f43,Company,紫光股份,HAS_PRODUCT,Product,智能制造无线网络解决方案,发布智能制造无线网络解决方案,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_ec02fa18e0451512,Company,紫光股份,HAS_METRIC,Metric,营业收入比上年同期增减,营业收入比上年同期增减 22.43%,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_eccf8ef84f3d820c,Company,紫光股份,HAS_METRIC,Metric,经销营业收入,"经销 | 48,181,829,542.40 | 37,646,527,073.81 | 21.87% | 2.23% | 0.57% | 1.29%",annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_ed86c9e9ba2df95a,Company,紫光股份,BENEFITS_FROM,Workload,超大规模模型,参与新一代AI Infra体系建设，从计算、存储、网络等多维度共同打造面向超大规模模型的基础架构。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_ee182958590db732,Company,紫光股份,HAS_METRIC,Metric,营业收入,表格显示紫光股份2025年各季度营业收入数据。,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,1.00,auto
relation_ee44e9a49384a711,DemandDriver,桌面级 AI 算力灵活和快速部署需求,DRIVES,Product,LinSeer MegaCube AI 一体机,满足桌面级 AI 算力灵活和快速部署需求，丰富 AI 算力产品布局,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.80,auto
relation_ee8c31ea6128d292,Company,紫光股份,HAS_METRIC,Metric,净利润_2025,"净利润 2,171,084,501.45",annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_eee1429fc01eea77,Company,紫光股份,HAS_PRODUCT,Product,金融智算解决方案,公司金融智算解决方案服务多家头部银行及券商等客户,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_f0531eb6bb13b82a,IndustryConcept,智算中心,UPSTREAM_OF,IndustryConcept,人工智能,基础层聚焦智算中心等核心算力设施,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,0.80,auto
relation_f164ab65fb19c37b,Company,紫光股份,HAS_PRODUCT,Product,企业级WLAN,中国企业级WLAN市场份额27.9%，持续位列第一,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_f332cd5305069942,Company,紫光股份,HAS_PRODUCT,Product,安全产品,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.90,auto
relation_f3a26eba67b586b9,Company,紫光股份,USES_TECHNOLOGY,Technology,云计算,公司深化“AI in ALL”、“AI for ALL”技术战略，持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_f7b5345090203f53,Company,紫光股份,HAS_PRODUCT,Product,存储产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_f7ee0b48b16b4618,Company,紫光股份,HAS_PRODUCT,Product,智算云,构建满足智算需求的专属云,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_f84f36864a5e5c86,Company,紫光股份,DISCLOSES_RISK,Risk,非财务报告内部控制重要缺陷,定量标准：重要缺陷：潜在风险事件可能造成的直接财产损失金额在2000 万元-8000万元（含8000 万元）之间,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_f95d58542b871815,Company,紫光股份,HAS_PRODUCT,Product,高速无损网络,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_fa4aed284d512770,Company,紫光股份,USES_TECHNOLOGY,Technology,AI安全大模型,发布 AI 安全系列智能体,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_fa757686e2bc17d7,Company,紫光股份,HAS_METRIC,Metric,营业收入,"2025年紫光股份有限公司合并财务报表中营业收入为人民币96,748百万元",annual_000938_2025,2025年年度报告,91,财务报告,1,1.00,auto
relation_faee2d0433b4984f,DemandDriver,技术研发需求,DRIVES,Workload,研发项目,研发项目的立项基础是根据市场的需求与技术研发的需求,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.80,auto
relation_fb51f273306ec91a,Company,紫光股份,HAS_METRIC,Metric,预测期毛利率,毛利率14.8%-15.7%,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_fbad615e1c418233,Company,紫光股份,HAS_PRODUCT,Product,计算,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_fce61c0626b2322a,Company,紫光股份,USES_TECHNOLOGY,Technology,大数据,面对以人工智能、云计算、大数据等为代表的新一代数字技术融合趋势,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_fe39ec63a7faae33,Company,紫光股份,HAS_PRODUCT,Product,网络产品,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.90,auto
