evidence_id,claim_id,source_report_id,source_title,page,section,source_tier,text,as_of_date,quality
evidence_7d8cdad890454a73,claim_c86aa5cb2d6503a2,annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,"2025年主营业务收入96,267,600,254.58元",2025,medium
evidence_e2e3e39dbb99da21,claim_28dec6dc757c3933,annual_000938_2025,2025年年度报告,9,□是 √否,1,"归属于上市公司股东的扣除非经常性损益的净利润（元）2025年1,634,660,607.17",2025,high
evidence_e5635d092dc3e490,claim_54529e51680c45eb,annual_000938_2025,2025年年度报告,16,主营业务分析,1,全面升级灵犀使能平台能力,2025,medium
evidence_9e5b42bd8afc98af,claim_786b543211cb3f90,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,表格显示紫光股份2025年各季度归属于上市公司股东的净利润数据。,2025,high
evidence_17c5fd1658eb2a83,claim_1b8c49c51f0be91f,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,（1）宏观经济环境变化风险,2025,medium
evidence_1199374993128b43,claim_e86577a8938d03aa,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,2025,high
evidence_245fadf6958eee4f,claim_08bc403973413c05,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,积极探索并实践AI智能体在政务场景的落地应用。,2025,medium
evidence_7f1e19fcb72fabe8,claim_1844481fc1845cae,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,定量标准：营业收入潜在错报：重要缺陷：营业收入总额的0.5%＜错报≤营业收入总额的1%；利润总额潜在错报：重要缺陷：利润总额的5%＜错报≤利润总额的10%；资产总额潜在错报：重要缺陷：资产总额的0.5%＜错报≤资产总额的1%；所有者权益潜在错报：重要缺陷：所有者权益总额的1.5%＜错报≤所有者权益总额的3%,2025,high
evidence_92d01cc7cb5d98f3,claim_a92a59d1eb7640b7,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,中国UTM防火墙市场份额21.1%，位列第三,2025,medium
evidence_afe16c7c20387975,claim_19f4ab4f459308dd,annual_000938_2025,2025年年度报告,26,费用,1,完成新一代超融合版本发布,2025,medium
evidence_cfa6a81b9f146bec,claim_36409c894358759c,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,2025,high
evidence_e973ff9528d93ba3,claim_ef9f1477d89bfe75,annual_000938_2025,2025年年度报告,20,单位：元,1,营业收入同比增减：22.43%。,2025,medium
evidence_0626611247bdf104,claim_92a4152f9abe8f11,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,公司根据财政部《企业会计准则第22 号——金融工具确认和计量》《企业会计准则第24 号——套期会计》《企业会计准则第 37 号——金融工具列报》相关规定及其指南，对开展的外汇套期保值业务进行相应的核算处理。,2025,high
evidence_73c6e853353e9d70,claim_d8e76bd568d9219a,annual_000938_2025,2025年年度报告,25,费用,1,发布基于DeepSeek大模型一体机全系列产品,2025,medium
evidence_db97b71094ecd1dc,claim_a00c1f5652607493,annual_000938_2025,2025年年度报告,25,费用,1,发布基于DeepSeek大模型一体机全系列产品,2025,medium
evidence_3a5c7b68d1fda513,claim_730cad3a82706f98,annual_000938_2025,2025年年度报告,24,费用,1,公司深化“AI in ALL”、“AI for ALL”技术战略，持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入,2025,high
evidence_a9bec37b93c45ddb,claim_9b8edd67bb9f212b,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,公司在中国企业网交换机市场份额36.1%，排名第一,2025,medium
evidence_c8588349999926b8,claim_ce5212963ef3bf1e,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,公司深度参与多地智算中心、政务云、政务网项目建设；与多家头部互联网客户持续推进大规模算力集群与超节点系统建设；持续落地大中型智算中心建设项目。,2025,high
evidence_d2a5cc37152cdad6,claim_c4fe5e6998aa7a21,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,公司深度参与多地智算中心、政务云、政务网项目建设；与多家头部互联网客户持续推进大规模算力集群与超节点系统建设；持续落地大中型智算中心建设项目。,2025,high
evidence_b56680d0002b02dc,claim_ce83012a40753e17,annual_000938_2025,2025年年度报告,20,单位：元,1,分产品：IT 产品分销与供应链服务,2025,medium
evidence_5a28ddfdd9190207,claim_fa567175dac2db40,annual_000938_2025,2025年年度报告,18,核心竞争力,1,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,2025,high
evidence_44f138b8c461d34b,claim_11388c2637d11026,annual_000938_2025,2025年年度报告,18,核心竞争力,1,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,2025,high
evidence_e5fed25fbc128963,claim_94823df37c2ccd40,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司发布了 “LinSeer ICT 智能体”,2025,medium
evidence_fb75d085915d753e,claim_804ba5f07470ee4f,annual_000938_2025,2025年年度报告,18,核心竞争力,1,发布智能制造无线网络解决方案,2025,medium
evidence_e656642d4fe601ec,claim_569e8a89d3c1e357,annual_000938_2025,2025年年度报告,20,单位：元,1,营业收入比上年同期增减 22.43%,2025,medium
evidence_1952cfdbc88050d1,claim_3b947bc5a873e53a,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,"经销 | 48,181,829,542.40 | 37,646,527,073.81 | 21.87% | 2.23% | 0.57% | 1.29%",2025,high
evidence_5d37f7eeb5d59591,claim_e5057ea7d16ec227,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,参与新一代AI Infra体系建设，从计算、存储、网络等多维度共同打造面向超大规模模型的基础架构。,2025,high
evidence_f3a333d113e35656,claim_0e13c71a7edc8021,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,表格显示紫光股份2025年各季度营业收入数据。,2025,medium
evidence_101c1f0c7e3359c4,claim_9891ff7f29da8c99,annual_000938_2025,2025年年度报告,100,营业收入,1,"净利润 2,171,084,501.45",2025,medium
evidence_d2d5a092e757cef3,claim_17f68a8a170aa61f,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,公司金融智算解决方案服务多家头部银行及券商等客户,2025,medium
evidence_aec879991776018a,claim_425075d72afcfd73,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,基础层聚焦智算中心等核心算力设施,2025,medium
evidence_d652ebfdceec73b7,claim_2bc5ac5b49ca328f,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,基础层聚焦智算中心等核心算力设施,2025,medium
evidence_aed4440ce4daaa32,claim_c78f8fb28a7346ba,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,中国企业级WLAN市场份额27.9%，持续位列第一,2025,medium
evidence_c98560976a9dd2c8,claim_8d1a539a6ed49139,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,2025,high
evidence_681ed37a5b27ce06,claim_5ffefbbe58855410,annual_000938_2025,2025年年度报告,24,费用,1,公司深化“AI in ALL”、“AI for ALL”技术战略，持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入,2025,high
evidence_26d87cd39ec3ecd8,claim_78e94b24edeb6fa3,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,2025,high
evidence_c9c95572ae440840,claim_c3345d9dbfc7d1bd,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,构建满足智算需求的专属云,2025,medium
evidence_ea46854949ff2a8d,claim_a6242d0a29e26d8e,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,定量标准：重要缺陷：潜在风险事件可能造成的直接财产损失金额在2000 万元-8000万元（含8000 万元）之间,2025,high
evidence_61112d1079cb726e,claim_0717765d4c6dda9a,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_e17c3bc7030f76a0,claim_e8470b923bd1c733,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_1c147e639fb28bce,claim_d68cafdacaeb7266,annual_000938_2025,2025年年度报告,26,费用,1,发布 AI 安全系列智能体,2025,medium
evidence_45e1229b3b88cf3b,claim_a4e6f32a9970a435,annual_000938_2025,2025年年度报告,91,财务报告,1,"2025年紫光股份有限公司合并财务报表中营业收入为人民币96,748百万元",2025,high
evidence_2bd75e81043fb7a9,claim_b8a678776ca10ec0,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,毛利率14.8%-15.7%,2025,medium
evidence_ef9c025af30e6f7e,claim_d7c1c31dd913d9eb,annual_000938_2025,2025年年度报告,24,费用,1,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,2025,high
evidence_f29043031ff591b8,claim_4dc0f107b3d8f728,annual_000938_2025,2025年年度报告,24,费用,1,面对以人工智能、云计算、大数据等为代表的新一代数字技术融合趋势,2025,high
evidence_23991161e3f4a55e,claim_4cae4f6bd0d7c0b0,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,2025,high
evidence_c5418d76bdd65a67,claim_d508cf1c450c0825,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,1,DeepSeek-AI,2,"To achieve efficient inference and cost-effective training, DeepSeek-V3 adopts Multi-head Latent Attention (MLA) and DeepSeekMoE architectures, which were thoroughly validated in DeepSeek-V2.",2025,high
evidence_631695d0aeb8c684,claim_ec0a33210f9e9ff0,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",2025,high
evidence_e230b42ce8441c79,claim_4e4d71cafe361ebc,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",2025,high
evidence_9a65af598c183f19,claim_e39851c934e9a17a,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",2025,high
evidence_3bebf6189a859ab3,claim_739afb682afaba04,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",2025,high
evidence_83b3d5592e1add0b,claim_3d043b6b808b16b0,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",2025,high
evidence_72f10d631240552d,claim_0acb0cf8b10771f7,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",2025,high
evidence_064dc9e5d935ed15,claim_1bc3d6491387cbb7,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",2025,high
evidence_b0f108b56ffb4c0e,claim_42f03b010d04ccf1,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",2025,high
evidence_96be8d82431a4dd6,claim_e1734de8359e60fd,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,6,Architecture,2,"Subsequently, we introduce our infrastructures, encompassing our compute clusters, the training framework, the support for FP8 training, the inference deployment strategy, and our suggestions on future hardware design.",2025,high
evidence_2075a2ba89035d27,claim_26de099b0ce0fc3e,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,6,Architecture,2,"Subsequently, we introduce our infrastructures, encompassing our compute clusters, the training framework, the support for FP8 training, the inference deployment strategy, and our suggestions on future hardware design.",2025,high
evidence_a28d216c74b0d72c,claim_45d84cd785682b42,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,6,Basic Architecture,2,"For efficient inference and economical training, DeepSeek-V3 also adopts MLA and DeepSeekMoE, which have been thoroughly validated by DeepSeek-V2.",2025,high
evidence_feaaa4b4db1488d3,claim_34bb7cf0564cc0a4,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",2025,high
evidence_a623c11de18c40ce,claim_4a1d3f6838f35a1f,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",2025,high
evidence_d57f08b135df11c9,claim_5f6f9344690cfa35,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",2025,high
evidence_83c071a2a7ff08d6,claim_498e21e847cf3d23,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",2025,high
evidence_aa28641e4a047212,claim_5d9e3b78853c2ddd,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",2025,high
evidence_a9cfb34c0072434e,claim_4cb7ea49be36b5a8,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",2025,high
evidence_8de47c0b7f448703,claim_66466382be7b834a,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",2025,high
evidence_491bfebbca824e56,claim_a971a456c8ce59b7,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",2025,high
evidence_a6de68d85de6f636,claim_b0658d3ec8010737,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Suggestions on Hardware Design,2,"Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",2025,high
evidence_d924db3f91ef2bfe,claim_aea0e086f7f121a0,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Suggestions on Hardware Design,2,"Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",2025,high
evidence_98e7d3c0534e0088,claim_939e9fa0ceb07d21,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Compute Hardware,2,"In the current Tensor Core implementation of the NVIDIA Hopper architecture, FP8 GEMM suffers from limited accumulation precision.",2025,high
evidence_f3721cfaa12f9335,claim_a91ea08d8feb9286,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"In MLA, we set the number of attention heads 𝑛ℎto 128 and the per-head dimension 𝑑ℎ to 128.",2025,high
evidence_3f668de1f27a7a2e,claim_7cd3119e533c50c2,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",2025,high
evidence_7e73ebe6f6634623,claim_d2c4dd3bee9bef3a,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",2025,high
evidence_b175cfbf71d7331d,claim_a02261d2c6026175,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,Evaluations,2,"In addition, we perform language-modeling-based evaluation for Pile-test and use Bits-Per-Byte (BPB) as the metric to guarantee fair comparison among models using different tokenizers.",2025,high
evidence_8ec3c12f566b23c2,claim_f6ea548e81369e89,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,AI,2,"Note that due to the changes in our evaluation framework over the past months, the performance",2025,high
evidence_d8c1bddd8de2fe89,claim_c5245446316e32f8,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,AI,2,"Note that due to the changes in our evaluation framework over the past months, the performance",2025,high
evidence_ccb97d70f0391084,claim_96545e29b4153301,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,31,Standard Evaluation,2,Sonnet-1022 0513 V3 | Architecture # Activated Params # Total Params | MoE MoE 21B 21B 236B 236B | Dense Dense - - 72B 405B - - 72B 405B - - | MoE 37B 671B | | --- | --- | --- | --- |,2025,high
evidence_605ebe1bd0af4458,claim_72ef8815aed022c5,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,32,AI,2,"On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",2025,high
evidence_2811225f3933b2b5,claim_d91a1d99c4e6e4e7,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,32,AI,2,"On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",2025,high
evidence_d5e7e1dd87674e2b,claim_430dc170382950cf,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,37,AI,2,Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts language models.,2025,high
evidence_fc7245f4f797c00f,claim_8f1ae1d082df0134,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,40,AI,2,"Ccpm: A chinese classical poetry matching dataset, 2021.",2025,high
evidence_a8d36771bbf12c5c,claim_9b0c3a775c7dca00,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,41,AI,2,FP8-LM: Training FP8 large language models.,2025,high
evidence_e47bd5e276015caf,claim_5054e81ee652f3b9,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,1,AI,2,China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL) and Large Language Models (LLMs) has exponentially increased demands of computational power and bandwidth.,2024,high
evidence_fcab59d0ea6df8e2,claim_81a0245513807f2a,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,2,AI,2,"Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",2024,high
evidence_6917339253d6d493,claim_79c75ec0a7de2e19,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,2,AI,2,"Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",2024,high
evidence_c45f93c087613770,claim_4935bb382be403dd,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,3,AI,2," TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",2024,high
evidence_61a7e29e2a3e8e8b,claim_c83560b34c2e63e9,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,3,AI,2," TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",2024,high
evidence_4c8dd62a502704eb,claim_adb1a3b6e9fa9a93,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2, CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,2024,high
evidence_df841a5d2c24c8f6,claim_3b0a52b4aa195dee,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2, CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,2024,high
evidence_b295714b7bba4f98,claim_0195a0e9d5d0cf6e,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,"As models continue to grow larger, DL training requires thousands of GPUs.",2024,high
evidence_9bc31f8f202f1347,claim_0de95c474912009e,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,"As models continue to grow larger, DL training requires thousands of GPUs.",2024,high
evidence_94d34a91c9e2c584,claim_fa173d88fe9a505e,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,2024,high
evidence_fb335e6904dfcb22,claim_1b9cf3f26569dea5,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,2024,high
evidence_fbe9e9bef45d9392,claim_06b5c8c14e7ef75d,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,2024,high
evidence_06ca4d6e297e4c9b,claim_f3607a9487e86fa8,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,2024,high
evidence_7724888d5e24aaa2,claim_a0d5fe3a56696887,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,5,AI,2,"Cost Performance of Our Architecture We selected the Fat-Tree [9] topology as our primary network architecture due to its exceptionally high bisection bandwidth, making it the preferred choice for AI-HPC and highthroughput storage environments.",2024,high
evidence_14ffe1744f4552c3,claim_d022db3d6fc379e2,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,5,AI,2,"Cost Performance of Our Architecture We selected the Fat-Tree [9] topology as our primary network architecture due to its exceptionally high bisection bandwidth, making it the preferred choice for AI-HPC and highthroughput storage environments.",2024,high
evidence_f37a700a8739f9bf,claim_8175c52ffad4aa37,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,5,AI,2,"While there is a performance gap due to the inherent differences between PCIe card specifications and SXM, we generally achieved 80% of the DGX-A100 performance at merely 60% of the cost.",2024,high
