claim_id,claim_type,topic,claim_text,companies,mechanism,direction,horizon,metric,value,unit,source_report_id,source_title,page,section,source_tier,evidence_span,confidence,as_of_date,exposure_level,review_status,reviewer_note,quality_flags,conflict_group_id
claim_4a1d3f6838f35a1f,mechanism,AI芯片,"AI芯片 的技术机理：DeepSeek-V3 Technical Report：Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",[],"AI芯片 由 Secondly, we develop efficient cross-node all-to-all communication kernels to... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",0.70,2025,,auto,,,
claim_5f6f9344690cfa35,bottleneck,算力网络,"算力网络 的约束或瓶颈：DeepSeek-V3 Technical Report：Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",[],"算力网络 受 Secondly, we develop efficient cross-node all-to-all communication kernels to... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",0.70,2025,,auto,,,
claim_498e21e847cf3d23,mechanism,算力网络,"算力网络 的技术机理：DeepSeek-V3 Technical Report：Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",[],"算力网络 由 Secondly, we develop efficient cross-node all-to-all communication kernels to... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",0.70,2025,,auto,,,
claim_5d9e3b78853c2ddd,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",[],"AI芯片 受 This overlap also ensures that, as the model further scales up, as long as we... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",0.70,2025,,auto,,,
claim_4cb7ea49be36b5a8,mechanism,AI芯片,"AI芯片 的技术机理：DeepSeek-V3 Technical Report：This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",[],"AI芯片 由 This overlap also ensures that, as the model further scales up, as long as we... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",0.70,2025,,auto,,,
claim_66466382be7b834a,bottleneck,算力网络,"算力网络 的约束或瓶颈：DeepSeek-V3 Technical Report：This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",[],"算力网络 受 This overlap also ensures that, as the model further scales up, as long as we... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",0.70,2025,,auto,,,
claim_a971a456c8ce59b7,mechanism,算力网络,"算力网络 的技术机理：DeepSeek-V3 Technical Report：This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",[],"算力网络 由 This overlap also ensures that, as the model further scales up, as long as we... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",0.70,2025,,auto,,,
claim_b0658d3ec8010737,mechanism,AI芯片,"AI芯片 的技术机理：DeepSeek-V3 Technical Report：Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",[],"AI芯片 由 Furthermore, to reduce application programming complexity, we aim for this ha... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Suggestions on Hardware Design,2,"Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",0.70,2025,,auto,,,
claim_aea0e086f7f121a0,mechanism,算力网络,"算力网络 的技术机理：DeepSeek-V3 Technical Report：Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",[],"算力网络 由 Furthermore, to reduce application programming complexity, we aim for this ha... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Suggestions on Hardware Design,2,"Furthermore, to reduce application programming complexity, we aim for this hardware to unify the IB (scale-out) and NVLink (scale-up) networks from the perspective of the computation units.",0.70,2025,,auto,,,
claim_939e9fa0ceb07d21,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：In the current Tensor Core implementation of the NVIDIA Hopper architecture, FP8 GEMM suffers from limited accumulation precision.",[],"AI芯片 受 In the current Tensor Core implementation of the NVIDIA Hopper architecture, ... 约束",negative,near_term,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Compute Hardware,2,"In the current Tensor Core implementation of the NVIDIA Hopper architecture, FP8 GEMM suffers from limited accumulation precision.",0.70,2025,,auto,,,
claim_a91ea08d8feb9286,trend,AI芯片,"AI芯片 的技术趋势：DeepSeek-V3 Technical Report：In MLA, we set the number of attention heads 𝑛ℎto 128 and the per-head dimension 𝑑ℎ to 128.",[],"AI芯片 由 In MLA, we set the number of attention heads 𝑛ℎto 128 and the per-head dimens... 驱动",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"In MLA, we set the number of attention heads 𝑛ℎto 128 and the per-head dimension 𝑑ℎ to 128.",0.70,2025,,auto,,,
claim_7cd3119e533c50c2,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",[],"AI芯片 受 As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the ... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",0.70,2025,,auto,,,
claim_d2c4dd3bee9bef3a,mechanism,AI芯片,"AI芯片 的技术机理：DeepSeek-V3 Technical Report：As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",[],"AI芯片 由 As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the ... 驱动",positive,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",0.70,2025,,auto,,,
claim_a02261d2c6026175,trend,AI芯片,"AI芯片 的技术趋势：DeepSeek-V3 Technical Report：In addition, we perform language-modeling-based evaluation for Pile-test and use Bits-Per-Byte (BPB) as the metric to guarantee fair comparison among models using different tokenizers.",[],"AI芯片 由 In addition, we perform language-modeling-based evaluation for Pile-test and ... 驱动",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,Evaluations,2,"In addition, we perform language-modeling-based evaluation for Pile-test and use Bits-Per-Byte (BPB) as the metric to guarantee fair comparison among models using different tokenizers.",0.70,2025,,auto,,,
claim_f6ea548e81369e89,trend,AI芯片,"AI芯片 的技术趋势：DeepSeek-V3 Technical Report：Note that due to the changes in our evaluation framework over the past months, the performance",[],AI芯片 由 Note that due to the changes in our evaluation framework over the past months... 驱动,neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,AI,2,"Note that due to the changes in our evaluation framework over the past months, the performance",0.70,2025,,auto,,,
claim_c5245446316e32f8,trend,算力网络,"算力网络 的技术趋势：DeepSeek-V3 Technical Report：Note that due to the changes in our evaluation framework over the past months, the performance",[],算力网络 由 Note that due to the changes in our evaluation framework over the past months... 驱动,neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,24,AI,2,"Note that due to the changes in our evaluation framework over the past months, the performance",0.70,2025,,auto,,,
claim_96545e29b4153301,trend,AI芯片,AI芯片 的技术趋势：DeepSeek-V3 Technical Report：Sonnet-1022 0513 V3 | Architecture # Activated Params # Total Params | MoE MoE 21B 21B 236B 236B | Dense Dense - - 72B 405B - - 72B 405B - - | MoE 37B 671B | | --- | --- | --- | --- |,[],AI芯片 由 Sonnet-1022 0513 V3 | Architecture # Activated Params # Total Params | MoE Mo... 驱动,neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,31,Standard Evaluation,2,Sonnet-1022 0513 V3 | Architecture # Activated Params # Total Params | MoE MoE 21B 21B 236B 236B | Dense Dense - - 72B 405B - - 72B 405B - - | MoE 37B 671B | | --- | --- | --- | --- |,0.70,2025,,auto,,,
claim_72ef8815aed022c5,indicator,AI芯片,"AI芯片 的可跟踪指标：DeepSeek-V3 Technical Report：On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",[],"AI芯片 可通过 On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o... 跟踪",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,32,AI,2,"On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",0.70,2025,,auto,,,
claim_d91a1d99c4e6e4e7,indicator,算力网络,"算力网络 的可跟踪指标：DeepSeek-V3 Technical Report：On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",[],"算力网络 可通过 On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o... 跟踪",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,32,AI,2,"On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",0.70,2025,,auto,,,
claim_430dc170382950cf,trend,AI芯片,AI芯片 的技术趋势：DeepSeek-V3 Technical Report：Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts language models.,[],AI芯片 由 Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts lan... 驱动,neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,37,AI,2,Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts language models.,0.70,2025,,auto,,,
claim_8f1ae1d082df0134,trend,AI芯片,"AI芯片 的技术趋势：DeepSeek-V3 Technical Report：Ccpm: A chinese classical poetry matching dataset, 2021.",[],"AI芯片 由 Ccpm: A chinese classical poetry matching dataset, 2021. 驱动",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,40,AI,2,"Ccpm: A chinese classical poetry matching dataset, 2021.",0.70,2025,,auto,,,
claim_9b0c3a775c7dca00,trend,AI芯片,AI芯片 的技术趋势：DeepSeek-V3 Technical Report：FP8-LM: Training FP8 large language models.,[],AI芯片 由 FP8-LM: Training FP8 large language models. 驱动,neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,41,AI,2,FP8-LM: Training FP8 large language models.,0.70,2025,,auto,,,
claim_5054e81ee652f3b9,bottleneck,AI芯片,AI芯片 的约束或瓶颈：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL) and Large Language Models (LLMs) has exponentially increased demands of computational power and bandwidth.,[],AI芯片 受 China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL)... 约束,negative,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,1,AI,2,China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL) and Large Language Models (LLMs) has exponentially increased demands of computational power and bandwidth.,0.70,2024,,auto,,,
claim_81a0245513807f2a,indicator,AI芯片,"AI芯片 的可跟踪指标：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",[],"AI芯片 可通过 Model FLOPs Utilization (MFU), which assesses the ratio of observed throughpu... 跟踪",neutral,,throughput,100%,%,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,2,AI,2,"Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",0.70,2024,,auto,,,
claim_79c75ec0a7de2e19,mechanism,AI芯片,"AI芯片 的技术机理：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",[],"AI芯片 由 Model FLOPs Utilization (MFU), which assesses the ratio of observed throughpu... 驱动",positive,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,2,AI,2,"Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",0.70,2024,,auto,,,
claim_4935bb382be403dd,mechanism,AI芯片,"AI芯片 的技术机理：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning： TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",[],AI芯片 由  TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   N... 驱动,positive,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,3,AI,2," TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",0.70,2024,,auto,,,
claim_c83560b34c2e63e9,mechanism,算力网络,"算力网络 的技术机理：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning： TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",[],算力网络 由  TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   N... 驱动,positive,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,3,AI,2," TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",0.70,2024,,auto,,,
claim_adb1a3b6e9fa9a93,trend,AI芯片,AI芯片 的技术趋势：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning： CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,[],AI芯片 由  CPU CPU   Root Port Root Port Root Port Root Port   nvlink ... 驱动,neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2, CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,0.70,2024,,auto,,,
claim_3b0a52b4aa195dee,trend,算力网络,算力网络 的技术趋势：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning： CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,[],算力网络 由  CPU CPU   Root Port Root Port Root Port Root Port   nvlink ... 驱动,neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2, CPU CPU   Root Port Root Port Root Port Root Port   nvlink nvlink nvlink nvlink . .          Figure 3: Size of Model Parameter and Accelerator Memory Figure 4: In-node Architecture: 8 PCIe GPUs and 1 InfiniBand (IB) NIC are directly connected to the CPU.,0.70,2024,,auto,,,
claim_0195a0e9d5d0cf6e,trend,AI芯片,"AI芯片 的技术趋势：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：As models continue to grow larger, DL training requires thousands of GPUs.",[],"AI芯片 由 As models continue to grow larger, DL training requires thousands of GPUs. 驱动",neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,"As models continue to grow larger, DL training requires thousands of GPUs.",0.70,2024,,auto,,,
claim_0de95c474912009e,trend,算力网络,"算力网络 的技术趋势：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：As models continue to grow larger, DL training requires thousands of GPUs.",[],"算力网络 由 As models continue to grow larger, DL training requires thousands of GPUs. 驱动",neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,"As models continue to grow larger, DL training requires thousands of GPUs.",0.70,2024,,auto,,,
claim_fa173d88fe9a505e,indicator,AI芯片,AI芯片 的可跟踪指标：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],AI芯片 可通过 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ... 跟踪,neutral,,,600 GB/s,GB/s,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_1b9cf3f26569dea5,supply_chain,AI芯片,AI芯片 的产业传导：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],AI芯片 的产业链传导涉及 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ...,neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_06b5c8c14e7ef75d,indicator,算力网络,算力网络 的可跟踪指标：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],算力网络 可通过 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ... 跟踪,neutral,,,600 GB/s,GB/s,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_f3607a9487e86fa8,supply_chain,算力网络,算力网络 的产业传导：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],算力网络 的产业链传导涉及 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ...,neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_a0d5fe3a56696887,bottleneck,算力网络,"算力网络 的约束或瓶颈：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：Cost Performance of Our Architecture We selected the Fat-Tree [9] topology as our primary network architecture due to its exceptionally high bisection bandwidth, making it the preferred choice for AI-HPC and highthroughput storage environments.",[],算力网络 受 Cost Performance of Our Architecture We selected the Fat-Tree [9] topology as... 约束,negative,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,5,AI,2,"Cost Performance of Our Architecture We selected the Fat-Tree [9] topology as our primary network architecture due to its exceptionally high bisection bandwidth, making it the preferred choice for AI-HPC and highthroughput storage environments.",0.70,2024,,auto,,,
