relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_806649dbca8e8e9d,Company,新华三技术有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,新华三技术有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_806754e57825bac3,Company,紫光股份,HAS_PRODUCT,Product,H3C商标,本集团子公司新华三集团有限公司拥有H3C等多个知名商标。,annual_000938_2025,2025年年度报告,170,合并财务报表主要项目注释（续）,1,0.90,auto
relation_80d6f667e76564b1,Company,北京紫光数智科技股份有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,北京紫光数智科技股份有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_812cbe8302f1bfe9,Metric,营业收入_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_8185c7cf7c26feee,Product,边界安全,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_822b41c5e72ee069,Metric,2025 年度AI 存储产品金奖,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_8259dd04f1bab15f,Product,芯模社区,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,1.00,auto
relation_8288e332efdc9111,Company,紫光股份,HAS_METRIC,Metric,IT产品分销与供应链服务收入,"IT产品分销与供应链服务收入：2025年25,561,918,394.39元。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_82940907219ddf05,Product,X86服务器,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_82fa08c7c832d8a0,Company,紫光股份,USES_TECHNOLOGY,Technology,Wi-Fi 7,全场景Wi-Fi 7组网方案增强,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_82fff54b5db1577d,Company,紫光股份,HAS_PRODUCT,Product,百业灵犀私域大模型,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_8321f1226af89913,Company,紫光股份,HAS_METRIC,Metric,营业成本同比增减_信息技术业_2025,2025年信息技术业营业成本同比增减26.58%,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_833f797731dae3df,Metric,ICT基础设施与服务收入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_841358e451ae78b2,Company,紫光股份,USES_TECHNOLOGY,Technology,Wi-Fi 7,释义中定义了Wi-Fi 7，表明公司涉及该技术。,annual_000938_2025,2025年年度报告,5,释义,1,0.70,auto
relation_8445963514465bca,Technology,全景运维地图,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_844b0ec47afd027c,Company,紫光股份,HAS_METRIC,Metric,主营业务成本_2025,"2025年主营业务成本82,266,300,546.00元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_84683601c00578cf,Company,紫光股份,HAS_METRIC,Metric,营业成本,"营业成本 82,631,846,618.39",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_849831f131d8cba3,ValueChainSegment,智算市场,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_84fea3cc3f609209,Company,紫光股份,HAS_PRODUCT,Product,IT产品分销与供应链服务,产品分类：IT产品分销与供应链服务,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_8509bbdf7411eeb7,Risk,技术护城河,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_852427a1e6b7f692,Metric,支付其他与经营活动有关的现金_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,197,合并财务报表主要项目注释（续）,1,1.00,auto
relation_857ab8866d442795,Metric,行政人员数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_85b80427c5921399,Metric,归属于本公司普通股股东的当期净利润,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,196,合并财务报表主要项目注释（续）,1,1.00,auto
relation_85e9befbd6227b05,Company,紫光股份,USES_TECHNOLOGY,Technology,IPv6,释义中定义了IPv6，表明公司涉及该技术。,annual_000938_2025,2025年年度报告,5,释义,1,0.70,auto
relation_85ea4606ab89cbc6,Policy,乡村全面振兴规划（2024—2027年）,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,1.00,auto
relation_861e0981b7ea962c,Product,企业级WLAN,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_863083619ec5e8b2,Risk,非财务报告内部控制重大缺陷,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_86426e441104b8ba,Technology,BMC,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_8655190e028d0b11,Company,紫光股份,HAS_PRODUCT,Product,政务云,参与19个国家部委(局)级、26个省级和200多个地市县级地区的政务云开发工作,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_86711ad292e1f399,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,AI算力产业链,作为数字化及AI解决方案提供者，为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,0.90,auto
relation_867f4cf9bec8e0d7,Metric,营业利润,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,1.00,auto
relation_86c3c4e5b13b915f,Company,紫光股份,HAS_METRIC,Metric,原材料账面余额,"存货分类：原材料2025年账面余额13,362,014,177.51",annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_86e4bdf1649f1998,Metric,净利润_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_878946d1e3c068b6,Company,紫光股份,HAS_METRIC,Metric,归母净利润同比增长率,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_8799eba8bd33abe2,Company,紫鸾智能科技（天津）有限责任公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,34,√适用 □不适用,1,1.00,auto
relation_87e527c8839e007a,Company,紫光股份,HAS_EXPOSURE,ValueChainSegment,政企DICT市场,强化政企DICT市场合作。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_880c55f390a93c65,Technology,UltraStor,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_880e3afad6978e7b,Company,紫光股份,HAS_PRODUCT,Product,液冷技术创新产品,2025年，公司又陆续推出多款液冷技术创新产品及配套解决方案,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_887b7db028c2e7cf,Company,紫光股份,HAS_METRIC,Metric,归母净利润,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_88ba9dc68cabfef7,Company,紫光股份,HAS_PRODUCT,Product,云计算,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_88de95a603dd0b00,Company,紫光股份,HAS_PRODUCT,Product,一站式数字化解决方案,提供云计算、大数据、人工智能、工业互联网、信息安全、智能联接、边缘计算、统一运维等在内的一站式数字化解决方案,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,0.90,auto
relation_88ff7f208d93df5b,Workload,训推任务,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_8912811d4642a517,Company,紫光股份,HAS_METRIC,Metric,营业利润,"新华三集团营业利润3,178,392,688.52元",annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.95,auto
relation_89aa2497e263e963,ValueChainSegment,网络产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_8a0c595f7a13069a,Company,紫光股份,HAS_PRODUCT,Product,园区交换机,中国企业网园区交换机市场份额36.2%，排名第二,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_8a180fb8c28ad8ab,Product,云集群智算数据中心交换机增强项目,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_8a59cefc73b08064,Company,紫光股份,HAS_PRODUCT,Product,H3C UniServer G7系列模块化服务器,公司H3C UniServer G7 系列模块化服务器以丰富的软硬件生态兼容性，适用于集群训练、训推一体、边缘推理等场景,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_8b30a514de2bd379,Company,紫光股份,HAS_METRIC,Metric,扣非归母净利润,实现归属于上市公司股东的扣除非经常性损益的净利润16.35亿元，同比增长12.26%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_8b46dc4e48b634e3,Company,紫光股份,HAS_METRIC,Metric,专利权使用寿命,专利权5年法定年限与预计可使用年限两者孰短,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.90,auto
relation_8c2235c1cc9448ce,Company,新华三集团有限公司,HAS_METRIC,Metric,总资产,"被投资企业的总资产（万元）：5,850,383.87",annual_000938_2025,2025年年度报告,69,√适用 □不适用,1,1.00,auto
relation_8c44941a91e9ff31,Company,紫光股份,HAS_METRIC,Metric,基本每股收益,基本每股收益 2025年 0.5893 元/股,annual_000938_2025,2025年年度报告,196,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8cd9f84dd2b1497b,Metric,商誉原值,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8ce799626bf87f4a,Product,绿洲平台5.0,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_8d2fc98e0ba71427,Product,园区交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_8d3bab3db3f0eb21,Product,紫光数字经济科技园（一期）智能工厂项目,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,169,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8d7f5675510f9de2,Technology,非专利技术,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,1.00,auto
relation_8dc93700e4f21c53,Company,紫光股份,USES_TECHNOLOGY,Technology,傲飞算力平台,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_8df1ee1f3657fe6a,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的净利润,"归属于上市公司股东的净利润（元）2025年1,685,521,754.82",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_8e04c2e081763c3e,ValueChainSegment,算力基础设施,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_8e102305a3abcb8d,Company,紫光股份,USES_TECHNOLOGY,Technology,数智技术,公司积极响应国家乡村振兴战略号召，以数智技术赋能乡村振兴,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,0.90,auto
relation_8e4d89ce00dd78ef,Metric,前五名供应商合计采购金额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,23,公司主要供应商情况,1,1.00,auto
relation_8ea0d5ac752ea436,Company,紫光股份,HAS_METRIC,Metric,主营业务收入_2024,"2024年主营业务收入78,865,531,368.92元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8ea6532f9baa676f,Metric,国外营业收入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_8ebfc15d3007d0b5,Workload,集群训练,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_8eeb1fad8738e7f2,Company,紫光股份,HAS_METRIC,Metric,商誉原值,"商誉原值年初余额本年增加本年减少年末余额...合计13,991,754,133.34",annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f1297dbf7c1e6a0,Metric,所得税费用_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,195,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f4115648bcf5cd3,Product,金融智算解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_8f41c4a53b176388,Metric,合同履约成本账面余额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f43856bfe2f40c8,Metric,发行在外普通股的加权平均数,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,196,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f665660428ae7fc,Metric,在产品账面余额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f977c27b4ee95ca,Company,紫光股份,HAS_METRIC,Metric,稳定期毛利率,毛利率14.8%,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f9ab3ce5c0ff8b6,Company,新华三集团有限公司,HAS_METRIC,Metric,净资产,"被投资企业的净资产（万元）：1,182,659.47",annual_000938_2025,2025年年度报告,69,√适用 □不适用,1,1.00,auto
relation_8fc8b0a6d110398a,Metric,研发投入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,费用,1,1.00,auto
relation_8fd52755c8664667,Company,新华三智能终端有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,新华三智能终端有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_8ff58d1507860c32,Company,紫光股份,HAS_PRODUCT,Product,广域网控制器7.4版本,完成广域网控制器 7.4 版本发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_8ffeb54991be4bd0,Workload,超大规模模型,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_9049c3eefcca121c,ValueChainSegment,全栈智算解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,1.00,auto
relation_907c1475a857b217,Metric,采购量同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,√是 □否,1,1.00,auto
relation_90c8d21f3e1f92c2,Technology,AI安全大模型,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_90f3440d177dbc2d,Metric,减值金额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_92172d69dbf7b9dc,Company,紫光股份,HAS_PRODUCT,Product,灵犀智算解决方案,主要研发项目名称：灵犀智算解决方案,annual_000938_2025,2025年年度报告,24,况如下：,1,0.90,auto
relation_92bcdf34d45ee23f,Technology,统一运维,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_92c1992cebcf98e1,Company,新华三技术总部实验室（内蒙古）有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,145,税项,1,1.00,auto
relation_92e73b9614743dbf,Product,LinSeer MegaCube AI 一体机,ENABLES,Workload,桌面级 AI 算力,满足桌面级 AI 算力灵活和快速部署需求,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.90,auto
relation_93085c69541d9281,Technology,智能体,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,6,载有公司法定代表人、主管会计工作负责人、会计机构负责人签名并盖章的会计报表。,1,1.00,auto
relation_93e19daeaa91b9da,Technology,SD-WAN,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_93e6cac1b50c90db,Company,紫光股份,HAS_PRODUCT,Product,知识平台,针对大模型行业落地中如何有效进行私域数据使用的平台,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_940aca5a98d14d20,Company,紫光股份,HAS_PRODUCT,Product,新一代高密汇聚路由器开发项目,完成新一代SR6616路由器架构升级产品发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_940d1027084d7e2d,Company,紫光股份,USES_TECHNOLOGY,Technology,超融合,释义中定义了超融合，表明公司涉及该技术。,annual_000938_2025,2025年年度报告,5,释义,1,0.70,auto
relation_943265e96e196c69,Company,紫光股份,HAS_METRIC,Metric,营业收入,2025年度实现营业收入967.48亿元，同比增长22.43%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_943391212475f24a,ValueChainSegment,智算中心解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_947b670437f6f5a6,Metric,产品质量保证本年减少,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_94d30251ee035bde,Company,紫光股份,HAS_METRIC,Metric,收到其他与经营活动有关的现金_2024,"2024年收到其他与经营活动有关的现金1,160,050,413.36元",annual_000938_2025,2025年年度报告,197,合并财务报表主要项目注释（续）,1,1.00,auto
relation_9507fe5a45410d9e,Product,终端安全,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_95123e4cd71135be,Company,紫光股份,USES_TECHNOLOGY,Technology,SDN,释义中定义了SDN，表明公司涉及该技术。,annual_000938_2025,2025年年度报告,5,释义,1,0.70,auto
relation_951bd59f60f28f36,Metric,经营活动现金流出小计,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_954bb87e6ca74a4b,Metric,中国以太网交换机市场份额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_95ff9e152efc9bcd,Company,紫光股份,USES_TECHNOLOGY,Technology,RISC-V 架构,充分利用开放、灵活和高效的RISC-V 架构,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_9603215145e956f2,Company,紫光股份,HAS_PRODUCT,Product,数据中心建造服务,本集团在提供维保、数据中心建造等服务时，相关履约义务在服务期内或客户验收完成后履行,annual_000938_2025,2025年年度报告,189,合并财务报表主要项目注释（续）,1,0.90,auto
relation_9603aa7a6287bc73,Policy,企业会计准则第22号——金融工具确认和计量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_961d65e80211e5db,Company,紫光股份,HAS_METRIC,Metric,员工总数,"表格中合计行对应数值16,253",annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_961d6e2f072c25ab,Metric,中国数据中心交换机市场份额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_968c774125c5fc30,Company,紫光股份,HAS_METRIC,Metric,IT产品分销与供应链服务成本占比,2025年IT产品分销与供应链服务成本占营业成本比重29.32%,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_96a1ddd3a7d6b93f,Company,紫光股份,HAS_PRODUCT,Product,交换机,主要产品及服务包括：1、网络设备：交换机、路由器、WLAN、SDN、PON、智能管理与运维服务等；,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_96a2a3fe21515d91,Company,紫光股份,HAS_METRIC,Metric,销售费用_2025,"表格：2025年销售费用4,052,321,421.66元",annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_96e9c274b226e6e8,Company,新华三半导体技术有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,新华三半导体技术有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_9758da8744baea4c,Technology,U-Center,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_976ee5749785e37c,Product,云与智能平台,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,8,注册变更情况,1,1.00,auto
relation_9782d03d71ae28b7,Company,紫光股份,HAS_PRODUCT,Product,人工智能计算服务器,主要产品及服务包括：2、服务器：通用计算服务器、人工智能计算服务器、关键业务计算服务器、边缘计算服务器等；,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_9837d4ac09555aba,Metric,其他业务成本占比2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_984de15532879cc5,Metric,归属于上市公司股东的扣除非经常性损益的净利润,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_9919190642af58a1,Company,紫光股份,HAS_METRIC,Metric,投资活动现金流出小计_2024,"表格中投资活动现金流出小计2024年2,763,851,188.24元",annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_9922f0594e64096a,Company,紫光股份,HAS_METRIC,Metric,无形资产使用寿命,非专利技术及软件著作权2-10年结合产品生命周期预计使用年限,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.90,auto
relation_9923f14ec3e44f2f,Product,交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_996406f213dd8630,Technology,国产化芯片,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_996a8a4a09f63f53,Product,网络智能体,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_9973dff7f328c564,Company,紫光股份,HAS_PRODUCT,Product,LinSeer MegaCube AI 一体机,完成 LinSeer MegaCube AI 一体机发布,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_99b370f9de8e786d,Company,紫光股份,HAS_PRODUCT,Product,智算中心,联合运营商累计建设48个中大型智算中心,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_99d3f13274b1f83e,Company,苏州美珖数码科技有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,145,税项,1,1.00,auto
relation_99d58677dff88912,Company,新华三集团有限公司,HAS_PRODUCT,Product,互联网信息技术产品,被投资企业的主营业务：网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,69,√适用 □不适用,1,1.00,auto
