claim_id,claim_type,topic,claim_text,companies,mechanism,direction,horizon,metric,value,unit,source_report_id,source_title,page,section,source_tier,evidence_span,confidence,as_of_date,exposure_level,review_status,reviewer_note,quality_flags,conflict_group_id
claim_81a0245513807f2a,indicator,AI芯片,"AI芯片 的可跟踪指标：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",[],"AI芯片 可通过 Model FLOPs Utilization (MFU), which assesses the ratio of observed throughpu... 跟踪",neutral,,throughput,100%,%,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,2,AI,2,"Model FLOPs Utilization (MFU), which assesses the ratio of observed throughput to theoretical maximum throughput (assuming 100% peak FLOPS), serves as the standard metric for evaluating training efficiency.",0.70,2024,,auto,,,
claim_fa173d88fe9a505e,indicator,AI芯片,AI芯片 的可跟踪指标：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],AI芯片 可通过 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ... 跟踪,neutral,,,600 GB/s,GB/s,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_5dddebee21da564f,indicator,AI芯片,"AI芯片 的可跟踪指标：FlashAttention Fast and Memory-Efficient Exact Attention with IO-Awareness：4.3 Benchmarking Attention We vary sequence length and measure runtime and memory usage of FlashAttention and block-sparse FlashAttention against various attention baselines on one A100 GPU with 40 GB HBM, with dropout and a padding mask.",[],AI芯片 可通过 4.3 Benchmarking Attention We vary sequence length and measure runtime and me... 跟踪,neutral,,,,,industry_tech_flashattention_2022,FlashAttention Fast and Memory-Efficient Exact Attention with IO-Awareness,9,3 Benchmarking Attention,2,"4.3 Benchmarking Attention We vary sequence length and measure runtime and memory usage of FlashAttention and block-sparse FlashAttention against various attention baselines on one A100 GPU with 40 GB HBM, with dropout and a padding mask.",0.70,2022,,auto,,,
claim_a1f0e684abbb916d,indicator,AI芯片,"AI芯片 的可跟踪指标：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：There is a trend showing that every two years, the peak hardware throughput increases 3x but the bandwidth only increases 1.6x [15].",[],"AI芯片 可通过 There is a trend showing that every two years, the peak hardware throughput i... 跟踪",neutral,,throughput,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,2,AI,2,"There is a trend showing that every two years, the peak hardware throughput increases 3x but the bandwidth only increases 1.6x [15].",0.70,2024,,auto,,,
claim_4ccd886f64036f21,indicator,AI芯片,"AI芯片 的可跟踪指标：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gbps/wire) Fault Tolerance Mechanism | USR [21] AIB [22], [23] BoW [24], [25] HBM [26] LINPINCON [27] UCIe [28] AAC [29], [30] | \\ <0.6 [21] >20 [21] N/A Intel 0.85 (Gen1) 2 (Gen1) [22], 6.4 (Gen2) [23] N/A ODSA <0.25-1.0 [25] 32 [24] N/A JESDC \\ 6.4 ECC TSMC 0.424 2.8 N/A UCIe Union 0.25-1.25 [28] 32 GT/s [28] CRC + Retransmission China Chiplet Industry Alliance 2.5 [29] 128 [30] CRC + BER + Retransmission | | --- | --",[],AI芯片 可通过 ### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gb... 跟踪,neutral,,,32 GT/s,GT/s,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,4,AI,2,"### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gbps/wire) Fault Tolerance Mechanism | USR [21] AIB [22], [23] BoW [24], [25] HBM [26] LINPINCON [27] UCIe [28] AAC [29], [30] | \\ <0.6 [21] >20 [21] N/A Intel 0.85 (Gen1) 2 (Gen1) [22], 6.4 (Gen2) [23] N/A ODSA <0.25-1.0 [25] 32 [24] N/A JESDC \\ 6.4 ECC TSMC 0.424 2.8 N/A UCIe Union 0.25-1.25 [28] 32 GT/s [28] CRC + Retransmission China Chiplet Industry Alliance 2.5 [29] 128 [30] CRC + BER + Retransmission | | --- | --",0.70,2024,,auto,,,
claim_8bc24d67605316c3,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 More Moore：Data and HPC servers – cache integration, memory, IO • AI accelerators in enterprise/cloud • Codec ASICs - 24/7/365 continuous run of video and audio (codec), 5 years minimum time • Networking – Always-on, 500W power envelope • Advanced driver assistance system (ADAS) chips – Autonomous driving • Memory and IO solutions for AI, graphics, HPC Novel compute fabrics • Neural processing unit",[],"AI芯片 的产业链传导涉及 Data and HPC servers – cache integration, memory, IO • AI accelerators in ent...",neutral,,,,,industry_tech_irds_more_moore_2024,IRDS 2024 More Moore,6,INTRODUCTION,1,"Data and HPC servers – cache integration, memory, IO • AI accelerators in enterprise/cloud • Codec ASICs - 24/7/365 continuous run of video and audio (codec), 5 years minimum time • Networking – Always-on, 500W power envelope • Advanced driver assistance system (ADAS) chips – Autonomous driving • Memory and IO solutions for AI, graphics, HPC Novel compute fabrics • Neural processing unit",0.78,2024,,auto,,,
claim_5bdd9b88c7dd7c42,supply_chain,AI芯片,AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：In the end this approach called 2.5D was successful and prevailed in the marketplace; for the first time the crucial role of advanced packaging stood up and forever changed the role of packaging from a passive participant to an active enabler.,[],AI芯片 的产业链传导涉及 In the end this approach called 2.5D was successful and prevailed in the mark...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,10,AI,1,In the end this approach called 2.5D was successful and prevailed in the marketplace; for the first time the crucial role of advanced packaging stood up and forever changed the role of packaging from a passive participant to an active enabler.,0.78,2024,,auto,,,
claim_b4030752473782e4,supply_chain,AI芯片,AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：In the end this approach called 2.5D was successful and prevailed in the marketplace; for the first time the crucial role of advanced packaging stood up and forever changed the ro,[],AI芯片 的产业链传导涉及 In the end this approach called 2.5D was successful and prevailed in the mark...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,10,AI,1,In the end this approach called 2.5D was successful and prevailed in the marketplace; for the first time the crucial role of advanced packaging stood up and forever changed the ro,0.78,2024,,auto,,,
claim_d556f1896034df8c,supply_chain,AI芯片,AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：Among the newly created chapters a forward-looking chapter entitled “Heterogeneous Integration” was published and for the first time provided a novel view of the many integrated packaging and IC solutions coming in the next 15 years.,[],AI芯片 的产业链传导涉及 Among the newly created chapters a forward-looking chapter entitled “Heteroge...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,11,AI,1,Among the newly created chapters a forward-looking chapter entitled “Heterogeneous Integration” was published and for the first time provided a novel view of the many integrated packaging and IC solutions coming in the next 15 years.,0.78,2024,,auto,,,
claim_bd5ca1b5945f2384,supply_chain,AI芯片,AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：| | Silicon | | Silicon substrates are used in advanced packaging techniques like silicon interposers in 2.5D and 3D ICs.,[],AI芯片 的产业链传导涉及 | | Silicon | | Silicon substrates are used in advanced packaging techniques ...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,26,2024 IRDS EXECUTIVE PACKAGING TUTORIAL—PART 1,1,| | Silicon | | Silicon substrates are used in advanced packaging techniques like silicon interposers in 2.5D and 3D ICs.,0.78,2024,,auto,,,
claim_51eccaa4dc68709f,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：The following are important key trends expected to shape the future of semiconductor packaging: Advanced Packaging Technologies • 2.5D and 3D Packaging—These technologies enable stacking multiple chips on top of each other or side by side, leading to better performance and lower power consumption.",[],AI芯片 的产业链传导涉及 The following are important key trends expected to shape the future of semico...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,50,Organic Laminates,1,"The following are important key trends expected to shape the future of semiconductor packaging: Advanced Packaging Technologies • 2.5D and 3D Packaging—These technologies enable stacking multiple chips on top of each other or side by side, leading to better performance and lower power consumption.",0.78,2024,,auto,,,
claim_0d37a8eff2acb638,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：Current State (2024)—Typical micropillar pitches in advanced packaging technologies, such as flip-chip and 2.5D/3D ICs, are in the range of 40-100 µm.",[],AI芯片 的产业链传导涉及 Current State (2024)—Typical micropillar pitches in advanced packaging techno...,neutral,near_term,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,54,Manufacturing Complexity—Creating and in,1,"Current State (2024)—Typical micropillar pitches in advanced packaging technologies, such as flip-chip and 2.5D/3D ICs, are in the range of 40-100 µm.",0.78,2024,,auto,,,
claim_78583471551f21c0,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：Advanced Packaging and 3D Integration (2020s) • TSV Spacing—5 µm to 10 µm • Context—In the 2020s, TSVs became increasingly critical in high-performance computing, AI accelerators, and other advanced applications.",[],AI芯片 的产业链传导涉及 Advanced Packaging and 3D Integration (2020s) • TSV Spacing—5 µm to 10 µm • C...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,59,AI,1,"Advanced Packaging and 3D Integration (2020s) • TSV Spacing—5 µm to 10 µm • Context—In the 2020s, TSVs became increasingly critical in high-performance computing, AI accelerators, and other advanced applications.",0.78,2024,,auto,,,
claim_973826797216cac5,supply_chain,AI芯片,AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：SiP integrates multiple chiplets or dice into a single package using advanced 3D packaging techniques.,[],AI芯片 的产业链传导涉及 SiP integrates multiple chiplets or dice into a single package using advanced...,neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,95,3D Integration—CoWoS allows for the stac,1,SiP integrates multiple chiplets or dice into a single package using advanced 3D packaging techniques.,0.78,2024,,auto,,,
claim_609fe56fc3acced2,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：icant leap in GPU design, leveraging SiP with a multi-chiplet architecture and advanced packaging technologies like Foveros and EMIB.",[],"AI芯片 的产业链传导涉及 icant leap in GPU design, leveraging SiP with a multi-chiplet architecture an...",neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,100,AI,1,"icant leap in GPU design, leveraging SiP with a multi-chiplet architecture and advanced packaging technologies like Foveros and EMIB.",0.78,2024,,auto,,,
claim_b18aa8ca806560e8,supply_chain,AI芯片,"AI芯片 的产业传导：IRDS 2024 Executive Packaging Tutorial Part 1：o No Large Interposer Needed—Unlike traditional 2.5D packaging, which requires a large silicon interposer to connect chiplets, EMIB uses small, localized bridges, which simplifies the manufacturing process and reduces costs.",[],"AI芯片 的产业链传导涉及 o No Large Interposer Needed—Unlike traditional 2.5D packaging, which require...",neutral,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,101,High Bandwidth and Low Latency:,1,"o No Large Interposer Needed—Unlike traditional 2.5D packaging, which requires a large silicon interposer to connect chiplets, EMIB uses small, localized bridges, which simplifies the manufacturing process and reduces costs.",0.78,2024,,auto,,,
claim_5b552434b653902d,supply_chain,AI芯片,"AI芯片 的产业传导：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies Chair of UCIe Consortium Universal Chiplet Interconnect ExpressTM (UCIeTM) is an open industry standard interconnect offering high-bandwidth, low-latency, power-efficient, and cost-effective on-package connectivity between chiplets.",[],AI芯片 的产业链传导涉及 Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies...,neutral,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,1,,1,"Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies Chair of UCIe Consortium Universal Chiplet Interconnect ExpressTM (UCIeTM) is an open industry standard interconnect offering high-bandwidth, low-latency, power-efficient, and cost-effective on-package connectivity between chiplets.",0.78,2024,,auto,,,
claim_af1841f8ba1eba3c,supply_chain,AI芯片,"AI芯片 的产业传导：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：Figure 2: UCIe Management fabric across chiplets, encompassing multiple usage models The UCIe DFx architecture (UDA) comprehends test, telemetry, and debug and is covered through the management fabric.",[],"AI芯片 的产业链传导涉及 Figure 2: UCIe Management fabric across chiplets, encompassing multiple usage...",neutral,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,3,,1,"Figure 2: UCIe Management fabric across chiplets, encompassing multiple usage models The UCIe DFx architecture (UDA) comprehends test, telemetry, and debug and is covered through the management fabric.",0.78,2024,,auto,,,
claim_0d6644e458818c82,supply_chain,AI芯片,"AI芯片 的产业传导：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：| | --- | | To conclude, I would like to paint a vision of system-in-a-package with several UCIe-3D chiplet | | stacks connected using existing UCIe-2.5D and UCIe-2D planar interconnects and all the | | enhancements to come.",[],"AI芯片 的产业链传导涉及 | | --- | | To conclude, I would like to paint a vision of system-in-a-packag...",neutral,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,6,,1,"| | --- | | To conclude, I would like to paint a vision of system-in-a-package with several UCIe-3D chiplet | | stacks connected using existing UCIe-2.5D and UCIe-2D planar interconnects and all the | | enhancements to come.",0.78,2024,,auto,,,
claim_e1734de8359e60fd,supply_chain,AI芯片,"AI芯片 的产业传导：DeepSeek-V3 Technical Report：Subsequently, we introduce our infrastructures, encompassing our compute clusters, the training framework, the support for FP8 training, the inference deployment strategy, and our suggestions on future hardware design.",[],"AI芯片 的产业链传导涉及 Subsequently, we introduce our infrastructures, encompassing our compute clus...",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,6,Architecture,2,"Subsequently, we introduce our infrastructures, encompassing our compute clusters, the training framework, the support for FP8 training, the inference deployment strategy, and our suggestions on future hardware design.",0.70,2025,,auto,,,
claim_1b9cf3f26569dea5,supply_chain,AI芯片,AI芯片 的产业传导：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,[],AI芯片 的产业链传导涉及 ### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch ...,neutral,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,4,AI,2,### Table I: Our Arch and DGX-A100 Server Hardware Details | | Our PCIe Arch | DGX-A100 | | --- | --- | --- | | CPU | 2 * AMD 32 Cores EPYC Rome/Milan CPU | 2 * AMD 64 Cores EPYC 7742 CPU | | Memory | 512GB 16-Channels DDR4-3200Mhz | 2048GB 16-Channels DDR4-3200Mhz | | GPU | 8 * PCIe-A100-40GB | 8 * SXM-A100-40GB | | NICs | 1 * Mellanox InfiniBand cx6 200Gbps NIC | 9 * Mellanox InfiniBand cx6 200Gbps NIC | | NVLINK | 600 GB/s between each pair of GPUs | 600 GB/s interconnect among all 8 GPUs |,0.70,2024,,auto,,,
claim_8b7b34267d3fd855,supply_chain,AI芯片,"AI芯片 的产业传导：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：At present, there are many parallel interface standards, such as Advanced Interface Bus (AIB) [22], Bunch of Wires (BoW) [24], high bandwidth memory (HBM) interconnect [26], Low-voltage-In-PackageINter-CONnect (LINPINCON) [27], Universal Chiplet Interconnect Express (UCIe) [34], Advanced Cost-driven Chiplet (ACC) [30].",[],"AI芯片 的产业链传导涉及 At present, there are many parallel interface standards, such as Advanced Int...",neutral,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,3,AI,2,"At present, there are many parallel interface standards, such as Advanced Interface Bus (AIB) [22], Bunch of Wires (BoW) [24], high bandwidth memory (HBM) interconnect [26], Low-voltage-In-PackageINter-CONnect (LINPINCON) [27], Universal Chiplet Interconnect Express (UCIe) [34], Advanced Cost-driven Chiplet (ACC) [30].",0.70,2024,,auto,,,
claim_9e8a2f402393c0ba,supply_chain,AI芯片,AI芯片 的产业传导：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：A report shows that packaging costs can be comparable with designing a chip due to the low yield of the complex packaging processing and the bounding defects [43].,[],AI芯片 的产业链传导涉及 A report shows that packaging costs can be comparable with designing a chip d...,neutral,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,3,AI,2,A report shows that packaging costs can be comparable with designing a chip due to the low yield of the complex packaging processing and the bounding defects [43].,0.70,2024,,auto,,,
claim_56155b8de6d49e29,trend,AI芯片,"AI芯片 的技术趋势：HIR 2023 Thermal：Application of heterogeneous integration to harsh environments is challenging due to the 3D top-side contour of heterogeneous packages, the dissimilar junction limits of heterogeneous components in a system, and the extreme thermomechanical challenges imposed by the extreme temperature cycles.",[],AI芯片 由 Application of heterogeneous integration to harsh environments is challenging... 驱动,neutral,,,,,industry_tech_hir_thermal_2023,HIR 2023 Thermal,9,5 Heterogeneous Integration for Harsh En,1,"Application of heterogeneous integration to harsh environments is challenging due to the 3D top-side contour of heterogeneous packages, the dissimilar junction limits of heterogeneous components in a system, and the extreme thermomechanical challenges imposed by the extreme temperature cycles.",0.78,2023,,auto,,,
claim_c949001e537a5150,trend,AI芯片,"AI芯片 的技术趋势：IRDS 2024 Outside System Connectivity：Optical I/O chiplets are being developed for integration with switches, but over time they may also be integrated on package with AI and CPU processors.",[],"AI芯片 由 Optical I/O chiplets are being developed for integration with switches, but o... 驱动",neutral,,,,,industry_tech_irds_outside_system_connectivity_2024,IRDS 2024 Outside System Connectivity,17,AI,1,"Optical I/O chiplets are being developed for integration with switches, but over time they may also be integrated on package with AI and CPU processors.",0.78,2024,,auto,,,
claim_1d524260a40f0154,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品云与智能平台。证据：作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品云与智能平台,neutral,,,,,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,1.00,2025,core,auto,,,
claim_6e2edf0f600289ed,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品数字化转型及智能化升级解决方案。证据：作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品数字化转型及智能化升级解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,1.00,2025,core,auto,,,
claim_78d012c7fb72b6f6,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品全栈智能化的信息通信（ICT）基础设施。证据：作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品全栈智能化的信息通信（ICT）基础设施,neutral,,,,,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,1.00,2025,core,auto,,,
claim_bf755ba88fa647bc,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：具有敞口数字化及AI解决方案。证据：作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为具有敞口数字化及AI解决方案,neutral,,,,,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,1.00,2025,core,auto,,,
claim_4175f2c0cbe35c49,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品AI工作站。证据：主要产品及服务包括：6、智能终端：商用笔记本电脑、商用台式机、智慧云屏、AI工作站等。,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品AI工作站,neutral,,,6,,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：6、智能终端：商用笔记本电脑、商用台式机、智慧云屏、AI工作站等。,1.00,2025,core,auto,,,
claim_55844791b2dc1e96,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品交换机。证据：主要产品及服务包括：1、网络设备：交换机、路由器、WLAN、SDN、PON、智能管理与运维服务等；,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品交换机,neutral,,,1,,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：1、网络设备：交换机、路由器、WLAN、SDN、PON、智能管理与运维服务等；,1.00,2025,core,auto,,,
claim_606a7d5a8d3ef627,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品云操作系统。证据：主要产品及服务包括：4、云与智能：云操作系统、虚拟化平台、超融合产品、大数据平台、数据库等；,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品云操作系统,neutral,,,4,,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：4、云与智能：云操作系统、虚拟化平台、超融合产品、大数据平台、数据库等；,1.00,2025,core,auto,,,
claim_9e57e74d3fa5018d,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品人工智能计算服务器。证据：主要产品及服务包括：2、服务器：通用计算服务器、人工智能计算服务器、关键业务计算服务器、边缘计算服务器等；,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品人工智能计算服务器,neutral,,,2,,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：2、服务器：通用计算服务器、人工智能计算服务器、关键业务计算服务器、边缘计算服务器等；,1.00,2025,core,auto,,,
claim_83d5ef52c432f265,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品ICT基础设施与服务。证据：分产品：ICT 基础设施与服务,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品ICT基础设施与服务,neutral,,,,,annual_000938_2025,2025年年度报告,20,单位：元,1,分产品：ICT 基础设施与服务,1.00,2025,core,auto,,,
claim_ce83012a40753e17,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品IT产品分销与供应链服务。证据：分产品：IT 产品分销与供应链服务,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品IT产品分销与供应链服务,neutral,,,,,annual_000938_2025,2025年年度报告,20,单位：元,1,分产品：IT 产品分销与供应链服务,1.00,2025,core,auto,,,
claim_841e7a088b3d87d5,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品ICT基础设施与服务。证据：产品分类：ICT基础设施与服务,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品ICT基础设施与服务,neutral,,,,,annual_000938_2025,2025年年度报告,21,单位：元,1,产品分类：ICT基础设施与服务,1.00,2025,core,auto,,,
claim_d65245018bf79cbc,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品IT产品分销与供应链服务。证据：产品分类：IT产品分销与供应链服务,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品IT产品分销与供应链服务,neutral,,,,,annual_000938_2025,2025年年度报告,21,单位：元,1,产品分类：IT产品分销与供应链服务,1.00,2025,core,auto,,,
claim_0b67c497c44cce1b,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品新一代旗舰级AI服务器。证据：完成新一代R5500系列服务器发布,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品新一代旗舰级AI服务器,neutral,,,5500,,annual_000938_2025,2025年年度报告,25,费用,1,完成新一代R5500系列服务器发布,1.00,2025,core,auto,,,
claim_2a6ef71eb305a6b3,company_exposure,算力网络,紫光股份 对 算力网络 的公司敞口为 core：拥有产品云集群智算数据中心交换机增强项目。证据：推出新一代DDC2产品,"[""紫光股份""]",紫光股份 在 算力网络 的关系为拥有产品云集群智算数据中心交换机增强项目,neutral,,,2,,annual_000938_2025,2025年年度报告,25,费用,1,推出新一代DDC2产品,1.00,2025,core,auto,,,
